,,,-1.2260000,159.99999642E-3,,,,,-1.2260000,0.0,
,,,-1.2240000,79.999998212E-3,,,,,-1.2240000,0.0,
,,,-1.2220000,159.99999642E-3,,,,,-1.2220000,0.0,
,,,-1.2200000,159.99999642E-3,,,,,-1.2200000,0.0,
,,,-1.2179999,159.99999642E-3,,,,,-1.2179999,0.0,
,,,-1.2160000,159.99999642E-3,,,,,-1.2160000,0.0,
,,,-1.2140000,159.99999642E-3,,,,,-1.2140000,0.0,
,,,-1.2120000,159.99999642E-3,,,,,-1.2120000,0.0,
,,,-1.2100000,159.99999642E-3,,,,,-1.2100000,0.0,
,,,-1.2079999,79.999998212E-3,,,,,-1.2079999,0.0,
,,,-1.2060000,159.99999642E-3,,,,,-1.2060000,79.999998212E-3,
,,,-1.2040000,159.99999642E-3,,,,,-1.2040000,0.0,
,,,-1.2020000,159.99999642E-3,,,,,-1.2020000,79.999998212E-3,
,,,-1.1999999,159.99999642E-3,,,,,-1.1999999,0.0,
,,,-1.1980000,159.99999642E-3,,,,,-1.1980000,0.0,
,,,-1.1960000,159.99999642E-3,,,,,-1.1960000,0.0,
,,,-1.1940000,159.99999642E-3,,,,,-1.1940000,79.999998212E-3,
,,,-1.1920000,159.99999642E-3,,,,,-1.1920000,79.999998212E-3,
,,,-1.1899999,159.99999642E-3,,,,,-1.1899999,0.0,
,,,-1.1880000,159.99999642E-3,,,,,-1.1880000,0.0,
,,,-1.1860000,79.999998212E-3,,,,,-1.1860000,0.0,
,,,-1.1840000,159.99999642E-3,,,,,-1.1840000,79.999998212E-3,
,,,-1.1820000,159.99999642E-3,,,,,-1.1820000,0.0,
,,,-1.1799999,159.99999642E-3,,,,,-1.1799999,0.0,
,,,-1.1780000,159.99999642E-3,,,,,-1.1780000,79.999998212E-3,
,,,-1.1760000,79.999998212E-3,,,,,-1.1760000,0.0,
,,,-1.1740000,159.99999642E-3,,,,,-1.1740000,79.999998212E-3,
,,,-1.1719999,159.99999642E-3,,,,,-1.1719999,0.0,
,,,-1.1700000,159.99999642E-3,,,,,-1.1700000,-79.999998212E-3,
,,,-1.1680000,159.99999642E-3,,,,,-1.1680000,0.0,
,,,-1.1660000,159.99999642E-3,,,,,-1.1660000,-79.999998212E-3,
,,,-1.1640000,159.99999642E-3,,,,,-1.1640000,0.0,
,,,-1.1619999,159.99999642E-3,,,,,-1.1619999,0.0,
,,,-1.1600000,159.99999642E-3,,,,,-1.1600000,0.0,
,,,-1.1580000,159.99999642E-3,,,,,-1.1580000,0.0,
,,,-1.1560000,79.999998212E-3,,,,,-1.1560000,0.0,
,,,-1.1540000,159.99999642E-3,,,,,-1.1540000,0.0,
,,,-1.1520000,159.99999642E-3,,,,,-1.1520000,0.0,
,,,-1.1500000,79.999998212E-3,,,,,-1.1500000,0.0,
,,,-1.1480000,159.99999642E-3,,,,,-1.1480000,0.0,
,,,-1.1460000,159.99999642E-3,,,,,-1.1460000,0.0,
,,,-1.1439999,159.99999642E-3,,,,,-1.1439999,0.0,
,,,-1.1420000,159.99999642E-3,,,,,-1.1420000,0.0,
,,,-1.1400000,159.99999642E-3,,,,,-1.1400000,0.0,
,,,-1.1380000,79.999998212E-3,,,,,-1.1380000,0.0,
,,,-1.1360000,159.99999642E-3,,,,,-1.1360000,0.0,
,,,-1.1339999,159.99999642E-3,,,,,-1.1339999,0.0,
,,,-1.1320000,159.99999642E-3,,,,,-1.1320000,0.0,
,,,-1.1300000,159.99999642E-3,,,,,-1.1300000,0.0,
,,,-1.1280000,159.99999642E-3,,,,,-1.1280000,0.0,
,,,-1.1259999,159.99999642E-3,,,,,-1.1259999,0.0,
,,,-1.1240000,159.99999642E-3,,,,,-1.1240000,0.0,
,,,-1.1220000,159.99999642E-3,,,,,-1.1220000,0.0,
,,,-1.1200000,79.999998212E-3,,,,,-1.1200000,0.0,
,,,-1.1180000,79.999998212E-3,,,,,-1.1180000,0.0,
,,,-1.1159999,159.99999642E-3,,,,,-1.1159999,0.0,
,,,-1.1140000,159.99999642E-3,,,,,-1.1140000,0.0,
,,,-1.1120000,159.99999642E-3,,,,,-1.1120000,0.0,
,,,-1.1100000,159.99999642E-3,,,,,-1.1100000,-79.999998212E-3,
,,,-1.1080000,159.99999642E-3,,,,,-1.1080000,0.0,
,,,-1.1059999,159.99999642E-3,,,,,-1.1059999,0.0,
,,,-1.1040000,159.99999642E-3,,,,,-1.1040000,0.0,
,,,-1.1020000,159.99999642E-3,,,,,-1.1020000,0.0,
,,,-1.1000000,159.99999642E-3,,,,,-1.1000000,0.0,
,,,-1.0979999,79.999998212E-3,,,,,-1.0979999,0.0,
,,,-1.0960000,159.99999642E-3,,,,,-1.0960000,79.999998212E-3,
,,,-1.0940000,79.999998212E-3,,,,,-1.0940000,0.0,
,,,-1.0920000,159.99999642E-3,,,,,-1.0920000,0.0,
,,,-1.0900000,159.99999642E-3,,,,,-1.0900000,0.0,
,,,-1.0879999,79.999998212E-3,,,,,-1.0879999,0.0,
,,,-1.0860000,159.99999642E-3,,,,,-1.0860000,0.0,
,,,-1.0840000,159.99999642E-3,,,,,-1.0840000,0.0,
,,,-1.0820000,159.99999642E-3,,,,,-1.0820000,79.999998212E-3,
,,,-1.0799999,159.99999642E-3,,,,,-1.0799999,0.0,
,,,-1.0779999,79.999998212E-3,,,,,-1.0779999,0.0,
,,,-1.0760000,79.999998212E-3,,,,,-1.0760000,0.0,
,,,-1.0740000,159.99999642E-3,,,,,-1.0740000,0.0,
,,,-1.0720000,159.99999642E-3,,,,,-1.0720000,0.0,
,,,-1.0699999,159.99999642E-3,,,,,-1.0699999,-79.999998212E-3,
,,,-1.0680000,159.99999642E-3,,,,,-1.0680000,79.999998212E-3,
,,,-1.0660000,159.99999642E-3,,,,,-1.0660000,0.0,
,,,-1.0640000,159.99999642E-3,,,,,-1.0640000,0.0,
,,,-1.0620000,159.99999642E-3,,,,,-1.0620000,79.999998212E-3,
,,,-1.0599999,159.99999642E-3,,,,,-1.0599999,0.0,
,,,-1.0580000,159.99999642E-3,,,,,-1.0580000,0.0,
,,,-1.0560000,79.999998212E-3,,,,,-1.0560000,0.0,
,,,-1.0540000,159.99999642E-3,,,,,-1.0540000,0.0,
,,,-1.0519999,159.99999642E-3,,,,,-1.0519999,0.0,
,,,-1.0500000,159.99999642E-3,,,,,-1.0500000,0.0,
,,,-1.0480000,79.999998212E-3,,,,,-1.0480000,0.0,
,,,-1.0460000,159.99999642E-3,,,,,-1.0460000,-79.999998212E-3,
,,,-1.0440000,159.99999642E-3,,,,,-1.0440000,0.0,
,,,-1.0419999,159.99999642E-3,,,,,-1.0419999,0.0,
,,,-1.0400000,159.99999642E-3,,,,,-1.0400000,0.0,
,,,-1.0380000,159.99999642E-3,,,,,-1.0380000,0.0,
,,,-1.0360000,159.99999642E-3,,,,,-1.0360000,0.0,
,,,-1.0339999,159.99999642E-3,,,,,-1.0339999,79.999998212E-3,
,,,-1.0319999,159.99999642E-3,,,,,-1.0319999,0.0,
,,,-1.0300000,159.99999642E-3,,,,,-1.0300000,0.0,
,,,-1.0280000,159.99999642E-3,,,,,-1.0280000,79.999998212E-3,
,,,-1.0260000,159.99999642E-3,,,,,-1.0260000,0.0,
,,,-1.0239999,159.99999642E-3,,,,,-1.0239999,79.999998212E-3,
,,,-1.0220000,79.999998212E-3,,,,,-1.0220000,0.0,
,,,-1.0200000,79.999998212E-3,,,,,-1.0200000,0.0,
,,,-1.0180000,159.99999642E-3,,,,,-1.0180000,0.0,
,,,-1.0160000,159.99999642E-3,,,,,-1.0160000,0.0,
,,,-1.0139999,159.99999642E-3,,,,,-1.0139999,0.0,
,,,-1.0120000,79.999998212E-3,,,,,-1.0120000,0.0,
,,,-1.0100000,79.999998212E-3,,,,,-1.0100000,0.0,
,,,-1.0080000,159.99999642E-3,,,,,-1.0080000,0.0,
,,,-1.0059999,159.99999642E-3,,,,,-1.0059999,0.0,
,,,-1.0039999,79.999998212E-3,,,,,-1.0039999,0.0,
,,,-1.0020000,159.99999642E-3,,,,,-1.0020000,0.0,
,,,-1.000000,159.99999642E-3,,,,,-1.000000,79.999998212E-3,
,,,-997.999966145E-3,159.99999642E-3,,,,,-997.999966145E-3,0.0,
,,,-995.999991894E-3,159.99999642E-3,,,,,-995.999991894E-3,79.999998212E-3,
,,,-993.999958038E-3,159.99999642E-3,,,,,-993.999958038E-3,0.0,
,,,-991.999983788E-3,159.99999642E-3,,,,,-991.999983788E-3,0.0,
,,,-989.999949932E-3,159.99999642E-3,,,,,-989.999949932E-3,0.0,
,,,-987.999975681E-3,159.99999642E-3,,,,,-987.999975681E-3,0.0,
,,,-986.000001431E-3,159.99999642E-3,,,,,-986.000001431E-3,0.0,
,,,-983.999967575E-3,159.99999642E-3,,,,,-983.999967575E-3,0.0,
,,,-981.999993324E-3,159.99999642E-3,,,,,-981.999993324E-3,79.999998212E-3,
,,,-979.999959469E-3,79.999998212E-3,,,,,-979.999959469E-3,79.999998212E-3,
,,,-977.999985218E-3,79.999998212E-3,,,,,-977.999985218E-3,0.0,
,,,-975.999951363E-3,79.999998212E-3,,,,,-975.999951363E-3,0.0,
,,,-973.999977112E-3,159.99999642E-3,,,,,-973.999977112E-3,0.0,
,,,-972.000002861E-3,159.99999642E-3,,,,,-972.000002861E-3,0.0,
,,,-969.999969006E-3,159.99999642E-3,,,,,-969.999969006E-3,79.999998212E-3,
,,,-967.999994755E-3,159.99999642E-3,,,,,-967.999994755E-3,0.0,
,,,-965.999960899E-3,159.99999642E-3,,,,,-965.999960899E-3,79.999998212E-3,
,,,-963.999986649E-3,159.99999642E-3,,,,,-963.999986649E-3,0.0,
,,,-961.999952793E-3,159.99999642E-3,,,,,-961.999952793E-3,0.0,
,,,-959.999978542E-3,159.99999642E-3,,,,,-959.999978542E-3,0.0,
,,,-958.000004292E-3,159.99999642E-3,,,,,-958.000004292E-3,0.0,
,,,-955.999970436E-3,159.99999642E-3,,,,,-955.999970436E-3,0.0,
,,,-953.999996185E-3,159.99999642E-3,,,,,-953.999996185E-3,0.0,
,,,-951.999962330E-3,159.99999642E-3,,,,,-951.999962330E-3,0.0,
,,,-949.999988079E-3,159.99999642E-3,,,,,-949.999988079E-3,0.0,
,,,-947.999954224E-3,159.99999642E-3,,,,,-947.999954224E-3,79.999998212E-3,
,,,-945.999979973E-3,159.99999642E-3,,,,,-945.999979973E-3,0.0,
,,,-943.999946117E-3,159.99999642E-3,,,,,-943.999946117E-3,0.0,
,,,-941.999971867E-3,159.99999642E-3,,,,,-941.999971867E-3,79.999998212E-3,
,,,-939.999997616E-3,159.99999642E-3,,,,,-939.999997616E-3,0.0,
,,,-937.999963760E-3,159.99999642E-3,,,,,-937.999963760E-3,0.0,
,,,-935.999989510E-3,159.99999642E-3,,,,,-935.999989510E-3,0.0,
,,,-933.999955654E-3,159.99999642E-3,,,,,-933.999955654E-3,0.0,
,,,-931.999981403E-3,159.99999642E-3,,,,,-931.999981403E-3,0.0,
,,,-929.999947548E-3,159.99999642E-3,,,,,-929.999947548E-3,79.999998212E-3,
,,,-927.999973297E-3,159.99999642E-3,,,,,-927.999973297E-3,0.0,
,,,-925.999999046E-3,159.99999642E-3,,,,,-925.999999046E-3,0.0,
,,,-923.999965191E-3,159.99999642E-3,,,,,-923.999965191E-3,0.0,
,,,-921.999990940E-3,159.99999642E-3,,,,,-921.999990940E-3,0.0,
,,,-919.999957085E-3,79.999998212E-3,,,,,-919.999957085E-3,0.0,
,,,-917.999982834E-3,159.99999642E-3,,,,,-917.999982834E-3,0.0,
,,,-915.999948978E-3,159.99999642E-3,,,,,-915.999948978E-3,79.999998212E-3,
,,,-913.999974728E-3,159.99999642E-3,,,,,-913.999974728E-3,0.0,
,,,-912.000000477E-3,159.99999642E-3,,,,,-912.000000477E-3,0.0,
,,,-909.999966621E-3,159.99999642E-3,,,,,-909.999966621E-3,0.0,
,,,-907.999992371E-3,159.99999642E-3,,,,,-907.999992371E-3,0.0,
,,,-905.999958515E-3,159.99999642E-3,,,,,-905.999958515E-3,0.0,
,,,-903.999984264E-3,159.99999642E-3,,,,,-903.999984264E-3,0.0,
,,,-901.999950409E-3,79.999998212E-3,,,,,-901.999950409E-3,0.0,
,,,-899.999976158E-3,159.99999642E-3,,,,,-899.999976158E-3,0.0,
,,,-898.000001907E-3,159.99999642E-3,,,,,-898.000001907E-3,0.0,
,,,-895.999968052E-3,159.99999642E-3,,,,,-895.999968052E-3,0.0,
,,,-893.999993801E-3,159.99999642E-3,,,,,-893.999993801E-3,0.0,
,,,-891.999959946E-3,159.99999642E-3,,,,,-891.999959946E-3,79.999998212E-3,
,,,-889.999985695E-3,159.99999642E-3,,,,,-889.999985695E-3,0.0,
,,,-887.999951839E-3,159.99999642E-3,,,,,-887.999951839E-3,79.999998212E-3,
,,,-885.999977589E-3,159.99999642E-3,,,,,-885.999977589E-3,0.0,
,,,-883.999943733E-3,159.99999642E-3,,,,,-883.999943733E-3,0.0,
,,,-881.999969482E-3,79.999998212E-3,,,,,-881.999969482E-3,0.0,
,,,-879.999995232E-3,159.99999642E-3,,,,,-879.999995232E-3,0.0,
,,,-877.999961376E-3,79.999998212E-3,,,,,-877.999961376E-3,0.0,
,,,-875.999987125E-3,159.99999642E-3,,,,,-875.999987125E-3,0.0,
,,,-873.999953270E-3,159.99999642E-3,,,,,-873.999953270E-3,0.0,
,,,-871.999979019E-3,159.99999642E-3,,,,,-871.999979019E-3,0.0,
,,,-869.999945164E-3,159.99999642E-3,,,,,-869.999945164E-3,0.0,
,,,-867.999970913E-3,159.99999642E-3,,,,,-867.999970913E-3,79.999998212E-3,
,,,-865.999996662E-3,159.99999642E-3,,,,,-865.999996662E-3,79.999998212E-3,
,,,-863.999962807E-3,159.99999642E-3,,,,,-863.999962807E-3,0.0,
,,,-861.999988556E-3,79.999998212E-3,,,,,-861.999988556E-3,0.0,
,,,-859.999954700E-3,159.99999642E-3,,,,,-859.999954700E-3,0.0,
,,,-857.999980450E-3,79.999998212E-3,,,,,-857.999980450E-3,0.0,
,,,-855.999946594E-3,159.99999642E-3,,,,,-855.999946594E-3,0.0,
,,,-853.999972343E-3,79.999998212E-3,,,,,-853.999972343E-3,0.0,
,,,-851.999998093E-3,159.99999642E-3,,,,,-851.999998093E-3,0.0,
,,,-849.999964237E-3,159.99999642E-3,,,,,-849.999964237E-3,0.0,
,,,-847.999989986E-3,159.99999642E-3,,,,,-847.999989986E-3,0.0,
,,,-845.999956131E-3,159.99999642E-3,,,,,-845.999956131E-3,0.0,
,,,-843.999981880E-3,159.99999642E-3,,,,,-843.999981880E-3,0.0,
,,,-841.999948025E-3,159.99999642E-3,,,,,-841.999948025E-3,0.0,
,,,-839.999973774E-3,159.99999642E-3,,,,,-839.999973774E-3,79.999998212E-3,
,,,-837.999939919E-3,79.999998212E-3,,,,,-837.999939919E-3,0.0,
,,,-835.999965668E-3,159.99999642E-3,,,,,-835.999965668E-3,0.0,
,,,-833.999991417E-3,79.999998212E-3,,,,,-833.999991417E-3,0.0,
,,,-831.999957561E-3,79.999998212E-3,,,,,-831.999957561E-3,79.999998212E-3,
,,,-829.999983311E-3,159.99999642E-3,,,,,-829.999983311E-3,0.0,
,,,-827.999949455E-3,159.99999642E-3,,,,,-827.999949455E-3,0.0,
,,,-825.999975204E-3,159.99999642E-3,,,,,-825.999975204E-3,0.0,
,,,-823.999941349E-3,159.99999642E-3,,,,,-823.999941349E-3,0.0,
,,,-821.999967098E-3,159.99999642E-3,,,,,-821.999967098E-3,79.999998212E-3,
,,,-819.999992847E-3,79.999998212E-3,,,,,-819.999992847E-3,0.0,
,,,-817.999958992E-3,159.99999642E-3,,,,,-817.999958992E-3,0.0,
,,,-815.999984741E-3,159.99999642E-3,,,,,-815.999984741E-3,0.0,
,,,-813.999950886E-3,159.99999642E-3,,,,,-813.999950886E-3,0.0,
,,,-811.999976635E-3,79.999998212E-3,,,,,-811.999976635E-3,79.999998212E-3,
,,,-809.999942780E-3,159.99999642E-3,,,,,-809.999942780E-3,0.0,
,,,-807.999968529E-3,159.99999642E-3,,,,,-807.999968529E-3,0.0,
,,,-805.999994278E-3,159.99999642E-3,,,,,-805.999994278E-3,0.0,
,,,-803.999960423E-3,79.999998212E-3,,,,,-803.999960423E-3,0.0,
,,,-801.999986172E-3,159.99999642E-3,,,,,-801.999986172E-3,0.0,
,,,-799.999952316E-3,159.99999642E-3,,,,,-799.999952316E-3,0.0,
,,,-797.999978065E-3,159.99999642E-3,,,,,-797.999978065E-3,0.0,
,,,-795.999944210E-3,159.99999642E-3,,,,,-795.999944210E-3,0.0,
,,,-793.999969959E-3,159.99999642E-3,,,,,-793.999969959E-3,0.0,
,,,-791.999995708E-3,159.99999642E-3,,,,,-791.999995708E-3,79.999998212E-3,
,,,-789.999961853E-3,159.99999642E-3,,,,,-789.999961853E-3,79.999998212E-3,
,,,-787.999987602E-3,79.999998212E-3,,,,,-787.999987602E-3,0.0,
,,,-785.999953747E-3,159.99999642E-3,,,,,-785.999953747E-3,0.0,
,,,-783.999979496E-3,79.999998212E-3,,,,,-783.999979496E-3,79.999998212E-3,
,,,-781.999945641E-3,159.99999642E-3,,,,,-781.999945641E-3,0.0,
,,,-779.999971390E-3,79.999998212E-3,,,,,-779.999971390E-3,-79.999998212E-3,
,,,-777.999937534E-3,79.999998212E-3,,,,,-777.999937534E-3,0.0,
,,,-775.999963284E-3,159.99999642E-3,,,,,-775.999963284E-3,0.0,
,,,-773.999989033E-3,79.999998212E-3,,,,,-773.999989033E-3,0.0,
,,,-771.999955177E-3,159.99999642E-3,,,,,-771.999955177E-3,0.0,
,,,-769.999980927E-3,159.99999642E-3,,,,,-769.999980927E-3,0.0,
,,,-767.999947071E-3,159.99999642E-3,,,,,-767.999947071E-3,0.0,
,,,-765.999972820E-3,159.99999642E-3,,,,,-765.999972820E-3,0.0,
,,,-763.999938965E-3,159.99999642E-3,,,,,-763.999938965E-3,79.999998212E-3,
,,,-761.999964714E-3,79.999998212E-3,,,,,-761.999964714E-3,0.0,
,,,-759.999990463E-3,159.99999642E-3,,,,,-759.999990463E-3,0.0,
,,,-757.999956608E-3,79.999998212E-3,,,,,-757.999956608E-3,0.0,
,,,-755.999982357E-3,159.99999642E-3,,,,,-755.999982357E-3,0.0,
,,,-753.999948502E-3,159.99999642E-3,,,,,-753.999948502E-3,79.999998212E-3,
,,,-751.999974251E-3,159.99999642E-3,,,,,-751.999974251E-3,0.0,
,,,-749.999940395E-3,159.99999642E-3,,,,,-749.999940395E-3,0.0,
,,,-747.999966145E-3,159.99999642E-3,,,,,-747.999966145E-3,0.0,
,,,-745.999991894E-3,159.99999642E-3,,,,,-745.999991894E-3,0.0,
,,,-743.999958038E-3,159.99999642E-3,,,,,-743.999958038E-3,0.0,
,,,-741.999983788E-3,159.99999642E-3,,,,,-741.999983788E-3,0.0,
,,,-739.999949932E-3,159.99999642E-3,,,,,-739.999949932E-3,0.0,
,,,-737.999975681E-3,159.99999642E-3,,,,,-737.999975681E-3,0.0,
,,,-735.999941826E-3,159.99999642E-3,,,,,-735.999941826E-3,79.999998212E-3,
,,,-733.999967575E-3,159.99999642E-3,,,,,-733.999967575E-3,0.0,
,,,-731.999993324E-3,159.99999642E-3,,,,,-731.999993324E-3,79.999998212E-3,
,,,-729.999959469E-3,159.99999642E-3,,,,,-729.999959469E-3,0.0,
,,,-727.999985218E-3,79.999998212E-3,,,,,-727.999985218E-3,0.0,
,,,-725.999951363E-3,159.99999642E-3,,,,,-725.999951363E-3,0.0,
,,,-723.999977112E-3,159.99999642E-3,,,,,-723.999977112E-3,0.0,
,,,-721.999943256E-3,79.999998212E-3,,,,,-721.999943256E-3,0.0,
,,,-719.999969006E-3,159.99999642E-3,,,,,-719.999969006E-3,0.0,
,,,-717.999935150E-3,79.999998212E-3,,,,,-717.999935150E-3,0.0,
,,,-715.999960899E-3,159.99999642E-3,,,,,-715.999960899E-3,0.0,
,,,-713.999986649E-3,159.99999642E-3,,,,,-713.999986649E-3,0.0,
,,,-711.999952793E-3,159.99999642E-3,,,,,-711.999952793E-3,0.0,
,,,-709.999978542E-3,79.999998212E-3,,,,,-709.999978542E-3,79.999998212E-3,
,,,-707.999944687E-3,79.999998212E-3,,,,,-707.999944687E-3,-79.999998212E-3,
,,,-705.999970436E-3,159.99999642E-3,,,,,-705.999970436E-3,0.0,
,,,-703.999936581E-3,79.999998212E-3,,,,,-703.999936581E-3,0.0,
,,,-701.999962330E-3,159.99999642E-3,,,,,-701.999962330E-3,0.0,
,,,-699.999988079E-3,159.99999642E-3,,,,,-699.999988079E-3,0.0,
,,,-697.999954224E-3,159.99999642E-3,,,,,-697.999954224E-3,0.0,
,,,-695.999979973E-3,159.99999642E-3,,,,,-695.999979973E-3,79.999998212E-3,
,,,-693.999946117E-3,159.99999642E-3,,,,,-693.999946117E-3,0.0,
,,,-691.999971867E-3,79.999998212E-3,,,,,-691.999971867E-3,-79.999998212E-3,
,,,-689.999938011E-3,159.99999642E-3,,,,,-689.999938011E-3,0.0,
,,,-687.999963760E-3,79.999998212E-3,,,,,-687.999963760E-3,0.0,
,,,-685.999989510E-3,159.99999642E-3,,,,,-685.999989510E-3,0.0,
,,,-683.999955654E-3,159.99999642E-3,,,,,-683.999955654E-3,79.999998212E-3,
,,,-681.999981403E-3,159.99999642E-3,,,,,-681.999981403E-3,79.999998212E-3,
,,,-679.999947548E-3,79.999998212E-3,,,,,-679.999947548E-3,79.999998212E-3,
,,,-677.999973297E-3,159.99999642E-3,,,,,-677.999973297E-3,0.0,
,,,-675.999939442E-3,79.999998212E-3,,,,,-675.999939442E-3,0.0,
